Name_station,EVAPO,FF,INS,RR,"TT, moy. des max","TT, moy. des min",UMAX,UMIN,Date
thies,7.5,4.1,7.8,0.0,34.1,19.4,50.0,14.0,2015-12-01
thies,9.0,3.7,7.8,0.0,35.2,19.2,58.0,16.0,2016-01-01
thies,10.5,4.5,7.8,0.0,35.4,19.0,53.0,12.0,2016-02-01
thies,6.6,4.4,7.8,0.0,32.9,18.8,78.0,25.0,2016-03-01
thies,6.8,4.5,7.8,0.0,33.0,19.1,83.0,32.0,2016-04-01
thies,5.5,4.4,7.8,0.7,30.7,19.4,88.0,40.0,2016-05-01
thies,4.9,3.5,7.8,0.1,32.9,21.8,88.0,46.0,2016-06-01
thies,4.4,3.6,7.8,120.0,32.7,23.7,91.0,53.0,2016-07-01
thies,2.7,3.3,7.8,126.7,31.9,24.4,94.0,63.0,2016-08-01
thies,2.5,3.6,7.8,105.0,32.7,23.9,96.0,63.0,2016-09-01
thies,4.5,3.7,7.8,1.1,35.3,24.3,92.0,44.0,2016-10-01
thies,6.9,3.6,7.8,0.1,34.9,22.5,82.0,28.0,2016-11-01
thies,8.8,4.6,7.8,0.0,34.3,19.7,67.0,14.0,2016-12-01
thies,10.0,4.1,7.8,0.0,33.2,17.1,65.0,9.0,2017-01-01
thies,7.9,4.7,7.8,0.0,38.9,17.4,75.0,19.0,2017-02-01
thies,7.3,4.3,7.8,0.0,35.6,21.5,90.0,28.0,2017-03-01
thies,8.5,4.8,7.8,0.0,35.7,19.6,80.0,27.0,2017-04-01
thies,5.6,3.9,7.8,0.0,32.7,21.4,89.0,44.0,2017-05-01
thies,4.8,3.8,7.8,17.2,33.2,23.2,91.0,51.0,2017-06-01
thies,3.7,3.7,7.8,106.4,33.0,24.9,87.0,56.0,2017-07-01
thies,3.1,3.5,7.8,137.3,31.8,23.9,94.0,64.0,2017-08-01
thies,2.8,3.0,7.8,86.5,32.7,24.3,91.0,59.0,2017-09-01
thies,4.4,3.5,7.8,25.9,37.0,23.8,93.0,38.0,2017-10-01
thies,5.8,3.8,7.8,0.0,35.1,20.2,83.0,22.0,2017-11-01
thies,6.7,4.0,7.8,0.0,32.9,19.2,76.0,20.0,2017-12-01
thies,9.403225806451612,4.5,7.8,0.0,32.2,16.8,63.0,14.0,2018-01-01
thies,7.132142857142857,5.4,7.8,0.0,29.3,16.3,77.0,28.0,2018-02-01
thies,8.712903225806452,5.3,7.8,0.0,36.9,19.2,82.0,22.0,2018-03-01
thies,7.386666666666667,5.6,7.8,0.0,31.9,18.3,84.0,35.0,2018-04-01
thies,6.1,5.3,7.8,0.0,30.7,18.9,86.0,42.0,2018-05-01
thies,5.183333333333334,3.6,7.8,26.9,32.9,21.9,89.0,45.0,2018-06-01
thies,5.229032258064516,4.0,7.8,5.8,32.6,23.8,88.0,52.0,2018-07-01
thies,5.3,4.1,7.8,60.8,32.7,23.8,88.0,54.0,2018-08-01
thies,2.8,3.4,7.8,160.0,31.2,23.9,94.0,61.0,2018-09-01
thies,3.6,3.8,7.8,10.6,34.2,23.9,93.0,48.0,2018-10-01
thies,7.0,4.2,7.8,0.1,33.9,20.4,81.0,28.0,2018-11-01
thies,3.6,3.0,7.8,0.0,34.7,19.0,68.0,16.0,2018-12-01
thies,10.6,4.3,7.8,0.0,32.23,17.27,67.6,16.0,2019-01-01
thies,11.2,4.7,7.8,0.0,33.5,18.89,59.3,16.9,2019-02-01
thies,10.6,4.7,7.8,0.0,32.5,18.7,65.1,22.9,2019-03-01
thies,8.0,5.2,7.8,0.0,32.9,18.7,79.1,29.9,2019-04-01
thies,6.5,4.8,7.8,0.0,30.8,19.5,87.0,42.1,2019-05-01
thies,6.2,4.0,7.8,0.4,33.1,21.2,88.1,43.6,2019-06-01
thies,6.2,3.7,7.8,21.7,33.2,23.5,86.5,50.5,2019-07-01
thies,5.1,3.9,7.8,98.0,32.3,24.0,89.2,57.6,2019-08-01
thies,2.7,3.2,7.8,236.9,32.5,23.8,94.1,63.5,2019-09-01
thies,4.2,3.6,7.8,22.6,34.4,23.3,91.5,48.1,2019-10-01
thies,8.4,4.4,7.8,0.0,35.6,20.4,69.0,25.3,2019-11-01
thies,7.8,4.3,7.8,0.0,34.4,18.3,70.3,15.2,2019-12-01
thies,12.0,4.6,7.8,0.0,33.5,18.3,57.2,11.6,2020-01-01
thies,13.0,3.0,7.8,0.0,37.0,21.0,59.6,14.4,2020-02-01
thies,11.0,5.1,7.8,0.0,36.1,20.4,76.2,23.0,2020-03-01
thies,9.4,5.4,7.8,0.0,34.2,20.1,79.2,31.1,2020-04-01
thies,8.0,4.7,7.8,0.0,34.0,20.4,86.5,37.1,2020-05-01
thies,6.66,3.0,7.8,7.3,34.52,23.52,89.9,43.5,2020-06-01
thies,4.35,3.0,7.8,193.1,32.05,24.07,9.14,6.09,2020-07-01
thies,2.85,3.0,7.8,130.4,32.01,24.72,94.9,67.0,2020-08-01
thies,2.16,2.9,7.8,206.3,31.48,25.31,96.0,69.3,2020-09-01
thies,4.5,3.3,7.8,40.6,36.4,24.2,90.2,41.1,2020-10-01
thies,8.0,3.0,7.8,0.0,36.53,20.68,76.23,21.17,2020-11-01
thies,8.25,3.0,7.8,0.1,33.9,22.1,88.871,42.1,2020-12-01
thies,11.45,4.9,7.8,0.0,34.15,18.25,59.16,18.74,2021-01-01
thies,10.0,4.9,7.8,0.0,40.0,18.56,64.8,19.1,2021-02-01
thies,10.48,5.03,7.8,0.0,32.74,17.87,78.1,30.8,2021-03-01
thies,8.0,4.8,7.8,0.0,34.47,19.21,81.3,34.0,2021-04-01
thies,7.68,4.24,7.8,0.1,32.6,19.73,88.1,42.5,2021-05-01
thies,5.87,4.1,7.8,50.1,34.14,22.13,89.6,47.3,2021-06-01
thies,5.61,3.8,7.8,4.6,33.14,24.2,88.7,54.4,2021-07-01
thies,2.77,3.4,7.8,434.1,31.43,23.82,96.3,68.5,2021-08-01
thies,2.43,2.9,7.8,51.9,32.7,24.22,95.53,64.7,2021-09-01
thies,3.9,3.0,7.8,55.4,34.84,23.48,93.0,50.4,2021-10-01
thies,6.9,3.9,7.8,0.3,36.1,22.24,86.0,30.0,2021-11-01
thies,8.4,3.9,7.8,0.0,35.1,19.5,67.4,23.9,2021-12-01
ziguinchor,4.3,1.6,6.9,0.0,32.906,18.403,80.612,31.548,1991-01-01
ziguinchor,5.1,2.1,8.4,0.0,35.017,17.846,78.821,25.821,1991-02-01
ziguinchor,4.9,2.1,9.5,0.0,37.716,18.796,86.709,32.935,1991-03-01
ziguinchor,3.8,2.2,10.2,0.0,37.376,18.723,92.9,29.8,1991-04-01
ziguinchor,3.2,2.0,9.3,1.2,34.816,20.225,96.0,47.29,1991-05-01
ziguinchor,3.0,2.0,8.4,134.1,34.85,23.626,95.5,53.9,1991-06-01
ziguinchor,1.6,1.0,5.1,417.2,31.383,23.383,98.225,69.516,1991-07-01
ziguinchor,0.9,1.0,4.6,440.1,30.6,23.522,99.806,75.225,1991-08-01
ziguinchor,1.0,1.0,5.9,463.9,31.996,22.836,99.766,71.366,1991-09-01
ziguinchor,1.1,0.6,7.5,56.6,32.625,23.054,99.806,67.516,1991-10-01
ziguinchor,1.9,1.0,7.5,37.1,33.37,20.506,97.933,48.033,1991-11-01
ziguinchor,2.8,1.0,6.9,0.0,32.245,18.948,95.612,43.387,1991-12-01
ziguinchor,3.2,2.0,7.3,0.0,32.835,17.883,91.967,35.871,1992-01-01
ziguinchor,3.8,3.0,7.4,1.3,34.258,18.831,89.586,40.62,1992-02-01
ziguinchor,5.8,2.2,8.1,0.0,37.496,19.558,80.354,27.322,1992-03-01
ziguinchor,4.4,2.0,9.5,0.0,38.346,19.746,87.366,28.241,1992-04-01
ziguinchor,3.3,2.2,6.6,3.4,35.187,22.254,91.741,44.354,1992-05-01
ziguinchor,3.5,2.3,7.3,23.7,34.69,24.216,94.233,52.733,1992-06-01
ziguinchor,1.3,2.0,5.8,244.6,31.577,23.3,98.193,68.032,1992-07-01
ziguinchor,1.0,2.0,5.0,365.7,30.912,23.612,98.483,72.064,1992-08-01
ziguinchor,1.1,2.0,6.5,321.2,31.763,22.856,99.866,69.033,1992-09-01
ziguinchor,1.8,2.0,8.3,8.8,33.961,23.045,99.419,56.387,1992-10-01
ziguinchor,2.7,1.0,6.9,0.1,33.203,20.84,96.0,41.066,1992-11-01
ziguinchor,3.8,2.0,8.4,0.0,33.251,18.248,93.806,36.741,1992-12-01
ziguinchor,1.6,2.3,8.7,0.0,33.164,17.99,77.0,26.677,1993-01-01
ziguinchor,3.2,2.4,8.0,0.0,35.528,18.517,81.214,23.535,1993-02-01
ziguinchor,5.4,2.5,9.7,0.0,36.816,19.206,87.032,30.322,1993-03-01
ziguinchor,4.7,2.5,9.3,0.0,37.28,20.056,93.2,37.0,1993-04-01
ziguinchor,3.0,2.8,7.8,0.0,36.845,22.777,91.193,41.483,1993-05-01
ziguinchor,3.2,2.9,7.8,66.0,34.933,23.82,95.433,55.233,1993-06-01
ziguinchor,3.7,2.4,7.8,451.6,32.032,23.635,97.838,67.129,1993-07-01
ziguinchor,3.2,1.8,7.8,483.2,31.832,23.177,98.935,70.451,1993-08-01
ziguinchor,3.6,1.5,6.4,375.4,32.336,23.093,98.666,68.533,1993-09-01
ziguinchor,4.1,1.5,8.0,105.4,33.077,23.038,98.58,65.129,1993-10-01
ziguinchor,3.8,1.8,7.8,0.1,32.23,20.893,97.133,53.6,1993-11-01
ziguinchor,2.0,1.8,8.2,0.0,32.206,17.48,86.096,33.548,1993-12-01
ziguinchor,1.4,1.3,8.5,0.0,32.096,15.793,80.333,25.533,1994-01-01
ziguinchor,1.6,1.9,9.0,0.0,36.739,17.46,78.678,18.857,1994-02-01
ziguinchor,1.4,2.1,9.0,0.3,38.022,19.316,87.129,23.935,1994-03-01
ziguinchor,2.3,2.0,8.7,0.0,37.6,19.98,90.0,30.166,1994-04-01
ziguinchor,3.2,2.3,9.0,10.8,36.29,20.871,95.483,39.483,1994-05-01
ziguinchor,3.7,2.0,8.3,98.3,33.656,23.466,95.2,55.833,1994-06-01
ziguinchor,3.7,1.8,5.0,341.6,31.874,23.732,97.935,68.29,1994-07-01
ziguinchor,3.0,1.8,5.2,124.7,31.051,23.464,99.161,70.419,1994-08-01
ziguinchor,1.4,1.4,5.5,475.9,31.563,23.583,99.6,71.566,1994-09-01
ziguinchor,2.3,1.4,7.8,142.5,32.925,23.09,98.967,63.871,1994-10-01
ziguinchor,1.0,1.0,8.4,9.4,33.953,21.726,98.7,48.069,1994-11-01
ziguinchor,1.3,1.4,7.5,0.0,31.971,18.661,81.25,29.695,1994-12-01
ziguinchor,5.4,2.0,8.8,0.0,32.99,17.0,72.741,23.064,1995-01-01
ziguinchor,5.2,2.0,9.2,0.0,35.7,19.01,81.214,29.821,1995-02-01
ziguinchor,5.0,1.9,9.9,0.0,36.445,19.503,79.774,24.483,1995-03-01
ziguinchor,4.1,2.1,10.3,0.0,37.423,19.84,84.166,25.766,1995-04-01
ziguinchor,2.9,2.3,9.4,2.6,36.022,22.083,94.516,38.935,1995-05-01
ziguinchor,2.7,2.2,7.8,68.5,35.343,23.766,95.6,48.666,1995-06-01
ziguinchor,1.3,2.2,7.8,258.0,32.477,24.032,97.967,65.935,1995-07-01
ziguinchor,0.9,1.7,7.8,343.7,31.296,23.822,99.193,71.032,1995-08-01
ziguinchor,0.9,1.4,5.4,342.0,32.383,23.573,99.566,68.1,1995-09-01
ziguinchor,1.1,1.1,8.5,80.6,33.954,23.671,99.838,60.129,1995-10-01
ziguinchor,3.1,0.8,8.9,0.0,35.079,21.765,98.966,41.586,1995-11-01
ziguinchor,3.1,1.8,6.8,0.0,31.741,19.987,90.419,45.0,1995-12-01
ziguinchor,3.5,1.7,9.4,0.0,34.745,17.525,92.387,29.516,1996-01-01
ziguinchor,3.6,2.1,10.0,0.0,36.562,18.403,92.896,30.862,1996-02-01
ziguinchor,4.4,2.2,9.4,0.0,36.432,19.454,85.032,28.677,1996-03-01
ziguinchor,3.2,2.8,10.0,0.0,37.04,20.04,95.9,32.8,1996-04-01
ziguinchor,3.0,2.9,8.9,9.4,37.171,22.422,93.645,36.516,1996-05-01
ziguinchor,2.3,3.1,8.1,51.8,34.963,24.31,93.0,48.666,1996-06-01
ziguinchor,1.2,3.1,6.3,345.6,32.606,23.777,98.935,65.225,1996-07-01
ziguinchor,0.9,2.8,5.9,309.8,32.09,23.393,99.387,69.258,1996-08-01
ziguinchor,0.9,2.1,6.7,308.1,32.52,23.573,99.6,65.666,1996-09-01
ziguinchor,1.2,1.9,8.0,104.5,33.832,23.2,99.806,60.064,1996-10-01
ziguinchor,1.9,1.8,7.8,27.5,33.5,20.423,98.766,37.933,1996-11-01
ziguinchor,3.4,2.4,7.8,0.0,33.567,18.277,90.871,28.451,1996-12-01
ziguinchor,3.8,1.8,7.8,0.0,34.345,19.151,87.129,31.612,1997-01-01
ziguinchor,4.1,1.8,7.8,0.0,37.571,18.485,92.142,18.857,1997-02-01
ziguinchor,4.6,2.0,7.9,0.0,36.903,20.354,79.29,19.193,1997-03-01
ziguinchor,3.5,2.1,7.8,0.0,37.306,19.796,91.966,31.5,1997-04-01
ziguinchor,2.9,2.2,7.8,5.1,36.903,22.938,94.645,38.741,1997-05-01
ziguinchor,2.0,2.0,7.8,244.5,33.93,24.066,97.1,59.0,1997-06-01
ziguinchor,1.3,2.1,7.8,237.6,32.612,23.951,98.548,66.0,1997-07-01
ziguinchor,1.0,1.7,5.8,315.7,32.141,23.722,99.387,67.548,1997-08-01
ziguinchor,0.9,3.2,6.2,365.4,32.61,23.233,99.966,66.2,1997-09-01
ziguinchor,0.4,1.4,7.0,113.2,33.741,24.029,99.709,61.354,1997-10-01
ziguinchor,0.6,1.1,8.5,0.0,34.9,21.803,99.1,45.166,1997-11-01
ziguinchor,3.5,1.5,7.2,0.0,33.358,17.851,92.931,26.862,1997-12-01
ziguinchor,3.8,1.7,7.2,0.0,34.396,17.741,87.258,21.096,1998-01-01
ziguinchor,4.2,1.8,7.9,0.0,38.578,20.182,86.785,21.357,1998-02-01
ziguinchor,4.9,1.8,5.4,0.0,39.096,21.341,81.225,21.225,1998-03-01
ziguinchor,3.9,2.3,8.0,0.0,38.933,21.79,86.3,27.5,1998-04-01
ziguinchor,3.1,2.2,7.4,0.0,37.806,22.38,90.032,33.387,1998-05-01
ziguinchor,2.5,2.3,6.8,57.1,35.753,24.216,93.2,45.7,1998-06-01
ziguinchor,1.4,1.7,5.8,222.7,33.18,23.932,97.741,62.967,1998-07-01
ziguinchor,1.0,1.4,5.2,572.0,32.283,24.048,99.032,69.935,1998-08-01
ziguinchor,0.9,1.2,5.3,377.8,32.726,23.47,99.9,69.4,1998-09-01
ziguinchor,1.5,1.2,7.4,78.5,34.554,24.087,99.548,59.838,1998-10-01
ziguinchor,2.4,0.6,6.8,0.0,34.486,21.163,97.433,35.466,1998-11-01
ziguinchor,3.4,1.0,5.7,0.0,32.567,18.906,86.903,30.096,1998-12-01
ziguinchor,4.3,1.0,8.0,0.0,32.922,17.835,71.064,24.322,1999-01-01
ziguinchor,5.1,0.8,8.0,0.5,35.728,18.196,68.964,16.464,1999-02-01
ziguinchor,4.7,2.1,9.6,0.0,37.977,19.3,76.096,18.258,1999-03-01
ziguinchor,3.1,2.4,8.9,0.0,37.343,19.936,92.466,30.166,1999-04-01
ziguinchor,2.7,2.4,8.0,0.0,36.238,22.341,93.258,40.354,1999-05-01
ziguinchor,1.8,2.1,5.5,154.7,34.976,24.106,96.933,56.266,1999-06-01
ziguinchor,0.9,1.7,4.9,512.6,32.351,22.9,99.516,69.064,1999-07-01
ziguinchor,0.6,2.8,3.1,766.7,30.935,23.629,99.774,76.032,1999-08-01
ziguinchor,1.0,1.7,6.7,266.5,32.403,23.373,99.466,67.466,1999-09-01
ziguinchor,1.1,1.4,6.7,245.1,32.932,23.135,99.548,65.032,1999-10-01
ziguinchor,1.8,1.1,7.6,0.0,33.913,22.283,97.6,43.033,1999-11-01
ziguinchor,3.2,1.6,8.1,0.0,33.161,18.209,92.838,33.709,1999-12-01
ziguinchor,3.7,1.6,8.5,0.0,33.9,19.4,84.935,34.29,2000-01-01
ziguinchor,4.2,2.0,8.3,0.0,35.6,18.4,81.62,23.896,2000-02-01
ziguinchor,3.6,1.8,9.1,0.0,38.3,18.7,96.161,28.58,2000-03-01
ziguinchor,3.0,2.1,9.0,0.0,37.6,20.6,94.366,39.3,2000-04-01
ziguinchor,2.5,2.0,9.3,0.0,35.2,20.5,94.58,39.935,2000-05-01
ziguinchor,2.0,2.0,7.7,97.9,34.1,22.9,95.966,54.066,2000-06-01
ziguinchor,1.0,1.8,6.5,434.5,31.9,23.1,99.322,69.322,2000-07-01
ziguinchor,0.8,1.7,6.2,311.1,31.9,22.7,100.0,72.838,2000-08-01
ziguinchor,0.8,1.4,6.3,243.1,32.8,22.5,99.966,67.6,2000-09-01
ziguinchor,0.9,1.2,7.3,243.1,33.0,22.8,99.903,62.645,2000-10-01
ziguinchor,1.7,1.0,8.3,0.0,33.8,20.3,99.266,45.033,2000-11-01
ziguinchor,2.9,1.3,9.0,0.0,33.725,16.651,95.677,32.193,2000-12-01
ziguinchor,3.8,1.5,10.1,0.0,35.661,15.351,89.129,19.741,2001-01-01
ziguinchor,4.5,1.3,8.5,0.0,36.5,18.2,82.0,21.0,2001-02-01
ziguinchor,3.7,1.4,9.2,0.0,38.1,18.5,90.0,27.0,2001-03-01
ziguinchor,3.3,1.9,9.7,0.0,37.9,19.8,93.0,29.0,2001-04-01
ziguinchor,2.8,1.9,9.8,0.0,37.0,21.5,95.0,38.0,2001-05-01
ziguinchor,1.7,2.0,7.2,134.8,34.37,23.466,98.366,63.0,2001-06-01
ziguinchor,1.0,1.5,6.2,448.6,32.506,23.212,99.516,69.225,2001-07-01
ziguinchor,0.9,1.8,6.0,325.1,32.412,23.567,99.903,71.645,2001-08-01
ziguinchor,0.9,1.3,6.4,381.3,32.773,22.703,100.0,69.2,2001-09-01
ziguinchor,1.1,1.1,7.6,60.2,34.383,23.477,99.871,65.258,2001-10-01
ziguinchor,1.5,0.8,6.5,18.6,33.43,22.25,98.533,51.333,2001-11-01
ziguinchor,2.4,1.2,6.9,0.0,33.8,20.219,94.032,37.193,2001-12-01
ziguinchor,3.6,1.4,6.5,7.2,33.864,18.074,86.0,28.0,2002-01-01
ziguinchor,4.6,1.2,7.6,0.0,37.446,18.417,83.0,18.0,2002-02-01
ziguinchor,3.8,1.6,9.3,0.0,37.938,18.741,85.0,25.0,2002-03-01
ziguinchor,3.8,1.6,8.6,0.0,38.06,19.353,88.0,28.0,2002-04-01
ziguinchor,2.8,2.4,8.5,2.9,36.2,20.8,95.0,39.0,2002-05-01
ziguinchor,1.7,2.3,6.2,71.3,34.3,24.0,97.0,57.0,2002-06-01
ziguinchor,1.2,1.9,6.3,108.0,33.293,23.912,98.58,62.677,2002-07-01
ziguinchor,0.9,1.9,5.1,292.8,32.948,23.519,98.354,65.064,2002-08-01
ziguinchor,0.4,1.7,6.7,264.8,33.083,23.103,99.9,66.866,2002-09-01
ziguinchor,1.1,1.3,7.3,64.5,34.0,23.6,100.0,62.0,2002-10-01
ziguinchor,2.1,1.1,7.7,0.0,34.2,20.5,98.0,39.0,2002-11-01
ziguinchor,3.2,1.3,6.9,0.2,34.8,18.3,91.0,28.0,2002-12-01
ziguinchor,4.1,1.7,8.9,0.0,35.0,17.4,79.0,24.0,2003-01-01
ziguinchor,4.1,1.7,8.9,0.0,36.578,18.378,82.785,23.892,2003-02-01
ziguinchor,4.2,1.6,7.9,0.0,39.319,19.016,87.258,22.193,2003-03-01
ziguinchor,3.7,1.9,8.9,0.0,38.6,20.0,87.0,27.0,2003-04-01
ziguinchor,2.8,2.0,7.9,0.0,35.8,22.2,94.0,43.0,2003-05-01
ziguinchor,2.3,1.5,7.2,97.9,34.7,23.5,94.0,52.0,2003-06-01
ziguinchor,1.0,1.2,4.5,434.5,32.1,23.2,99.0,70.0,2003-07-01
ziguinchor,0.7,1.3,4.5,311.1,31.7,23.4,99.0,71.0,2003-08-01
ziguinchor,0.9,1.0,4.7,176.3,32.2,23.4,100.0,70.0,2003-09-01
ziguinchor,1.1,1.0,7.1,122.1,33.6,23.6,100.0,66.0,2003-10-01
ziguinchor,2.0,1.1,8.0,0.0,33.8,21.7,96.0,49.0,2003-11-01
ziguinchor,2.9,1.3,6.7,0.0,33.2,18.4,92.0,33.0,2003-12-01
ziguinchor,3.7,1.5,6.6,0.5,32.896,17.922,79.548,25.645,2004-01-01
ziguinchor,3.8,1.7,6.8,0.0,36.851,18.475,84.827,25.655,2004-02-01
ziguinchor,4.1,1.5,6.2,0.0,37.9,19.5,84.0,21.0,2004-03-01
ziguinchor,3.3,1.5,8.8,0.0,38.9,22.1,90.0,30.0,2004-04-01
ziguinchor,3.1,1.7,8.0,0.0,36.9,21.0,91.0,34.0,2004-05-01
ziguinchor,1.9,1.4,6.8,122.4,34.5,23.4,96.0,53.0,2004-06-01
ziguinchor,1.1,1.0,4.4,391.5,32.7,22.1,99.0,71.0,2004-07-01
ziguinchor,0.9,0.8,4.8,247.3,32.3,23.7,99.0,69.0,2004-08-01
ziguinchor,1.0,0.8,5.3,210.5,32.8,23.0,99.0,66.0,2004-09-01
ziguinchor,1.2,0.6,6.6,88.7,32.8,23.0,99.0,61.0,2004-10-01
ziguinchor,2.2,0.5,6.8,0.0,35.5,21.8,98.0,42.0,2004-11-01
ziguinchor,2.7,0.5,6.7,0.0,34.4,20.0,89.0,36.0,2004-12-01
ziguinchor,3.8,0.8,2.8,0.0,34.5,19.7,80.0,29.0,2005-01-01
ziguinchor,3.9,1.1,6.2,2.3,36.6,20.3,82.0,37.0,2005-02-01
ziguinchor,4.0,0.8,8.9,0.0,40.2,20.2,87.0,27.0,2005-03-01
ziguinchor,3.1,0.8,9.0,0.0,39.1,21.0,95.0,34.0,2005-04-01
ziguinchor,2.7,1.0,7.5,3.9,37.7,24.7,94.0,43.0,2005-05-01
ziguinchor,2.0,0.8,6.3,127.8,35.8,25.0,98.0,57.0,2005-06-01
ziguinchor,1.1,0.6,4.6,359.0,33.2,24.0,100.0,70.0,2005-07-01
ziguinchor,0.9,0.7,4.4,591.1,32.9,23.9,100.0,72.0,2005-08-01
ziguinchor,1.0,0.7,5.3,236.7,34.0,23.9,99.0,66.0,2005-09-01
ziguinchor,1.0,0.5,5.9,210.6,34.4,23.8,99.0,65.0,2005-10-01
ziguinchor,1.9,0.5,8.0,0.0,34.9,22.2,98.0,51.0,2005-11-01
ziguinchor,2.7,0.8,7.4,0.0,34.6,20.3,93.0,35.0,2005-12-01
ziguinchor,3.9,1.3,9.6,0.0,33.0,18.6,76.0,25.0,2006-01-01
ziguinchor,4.2,1.0,7.8,0.0,36.0,18.9,78.0,23.0,2006-02-01
ziguinchor,3.3,1.0,7.6,0.0,38.6,19.6,89.0,26.0,2006-03-01
ziguinchor,2.6,1.3,9.0,0.0,37.8,20.9,92.0,33.0,2006-04-01
ziguinchor,2.8,1.4,8.8,0.0,37.8,22.0,90.0,35.0,2006-05-01
ziguinchor,1.9,1.0,7.0,167.2,36.1,24.2,95.0,49.0,2006-06-01
ziguinchor,1.0,0.6,4.8,391.3,33.4,24.0,98.0,66.0,2006-07-01
ziguinchor,0.9,0.8,5.6,475.4,32.8,24.0,100.0,71.0,2006-08-01
ziguinchor,0.8,1.3,5.5,357.5,33.0,23.4,100.0,69.0,2006-09-01
ziguinchor,1.2,1.4,6.4,182.6,34.1,23.9,99.0,64.0,2006-10-01
ziguinchor,2.0,1.0,8.1,0.0,35.1,22.0,99.0,48.0,2006-11-01
ziguinchor,3.1,1.8,7.7,0.0,33.0,16.9,87.0,26.0,2006-12-01
ziguinchor,3.3,2.0,8.5,0.0,34.2,17.8,82.0,23.0,2007-01-01
ziguinchor,4.1,2.0,7.9,0.0,38.0,18.6,82.0,16.0,2007-02-01
ziguinchor,4.2,2.3,7.5,0.0,39.4,19.7,86.0,18.0,2007-03-01
ziguinchor,3.1,2.3,8.6,0.0,38.6,20.4,90.0,27.0,2007-04-01
ziguinchor,3.1,2.2,7.5,0.0,38.7,22.1,90.0,33.0,2007-05-01
ziguinchor,2.4,1.9,7.3,51.0,35.9,23.8,94.0,49.0,2007-06-01
ziguinchor,2.0,1.9,5.5,209.0,33.9,24.2,95.0,60.0,2007-07-01
ziguinchor,0.7,1.9,4.0,301.4,32.3,24.1,99.0,71.0,2007-08-01
ziguinchor,0.8,1.6,4.3,300.3,32.6,25.6,100.0,70.0,2007-09-01
ziguinchor,1.6,1.1,8.3,49.8,34.9,23.9,99.0,59.0,2007-10-01
ziguinchor,2.3,1.2,7.8,8.2,34.6,21.1,98.0,41.0,2007-11-01
ziguinchor,3.4,1.8,8.3,0.0,33.8,18.3,92.0,47.0,2007-12-01
ziguinchor,4.1,2.0,7.6,0.0,34.4,17.4,77.0,24.0,2008-01-01
ziguinchor,4.0,1.8,7.7,0.8,37.6,19.8,86.0,25.0,2008-02-01
ziguinchor,3.3,1.8,8.4,0.0,38.5,20.6,94.0,33.0,2008-03-01
ziguinchor,2.9,1.8,8.3,0.0,37.9,21.2,96.0,37.0,2008-04-01
ziguinchor,3.3,2.0,8.3,2.5,38.5,23.0,92.0,34.0,2008-05-01
ziguinchor,2.4,1.9,6.8,207.8,35.4,24.3,95.0,53.0,2008-06-01
ziguinchor,1.0,1.8,4.7,549.1,32.7,23.8,97.0,71.0,2008-07-01
ziguinchor,0.7,1.8,3.8,537.0,32.1,23.7,99.0,71.0,2008-08-01
ziguinchor,0.9,1.5,5.0,333.3,33.1,23.5,100.0,70.0,2008-09-01
ziguinchor,1.2,1.3,7.0,102.2,34.3,23.7,99.0,63.0,2008-10-01
ziguinchor,2.1,1.2,8.7,0.0,34.9,22.1,98.0,50.0,2008-11-01
ziguinchor,3.4,1.7,8.2,0.0,33.3,19.0,93.0,39.0,2008-12-01
ziguinchor,4.3,2.5,8.2,0.0,31.9,16.851612903225806,71.0,28.0,2009-01-01
ziguinchor,3.6,2.0,8.9,0.0,35.0,18.19642857142857,77.0,27.0,2009-02-01
ziguinchor,3.7,2.1,9.4,0.0,37.0,19.732258064516124,79.0,26.0,2009-03-01
ziguinchor,3.6,2.1,9.9,0.0,38.8,19.75,87.0,26.0,2009-04-01
ziguinchor,2.7,1.8,8.9,4.4,37.3,21.990322580645163,94.0,39.0,2009-05-01
ziguinchor,2.1,1.9,6.2,79.4,35.8,24.11,93.0,52.0,2009-06-01
ziguinchor,1.2,1.9,5.8,206.2,33.8,24.24838709677419,99.0,67.0,2009-07-01
ziguinchor,0.8,1.9,4.0,693.8,32.5,24.045161290322586,100.0,73.0,2009-08-01
ziguinchor,0.9,1.9,4.7,343.1,33.0,24.25,100.0,71.0,2009-09-01
ziguinchor,1.2,1.5,6.4,47.6,35.0,24.216129032258063,99.0,60.0,2009-10-01
ziguinchor,2.4,1.5,7.3,0.2,34.6,21.723333333333336,96.0,40.0,2009-11-01
ziguinchor,3.1,1.7,6.4,0.1,34.1,19.06129032258064,90.0,29.0,2009-12-01
ziguinchor,3.7,1.7,7.8,0.0,35.8,18.216129032258067,81.0,21.0,2010-01-01
ziguinchor,3.3,2.1,7.8,0.0,38.0,20.03928571428571,87.0,24.0,2010-02-01
ziguinchor,3.8,2.0,6.1,0.0,40.5,21.11290322580645,90.0,22.0,2010-03-01
ziguinchor,3.4,1.9,7.6,0.0,39.0,22.11,88.0,32.0,2010-04-01
ziguinchor,3.2,2.0,6.4,2.2,38.8,23.732258064516124,90.0,37.0,2010-05-01
ziguinchor,2.4,1.7,6.4,95.3,36.7,25.000000000000004,94.0,48.0,2010-06-01
